datetime,sealevelpressure_roll_mean_28,sealevelpressure_roll_mean_21,sealevelpressure_roll_mean_56,sealevelpressure_roll_mean_14,dew,temp_lag1,day_cos,week_cos,day_length_h,temp_lag3,sealevelpressure_roll_mean_7,temp_lag7,sealevelpressure_roll_mean_84,month_cos,daylength_uv,solarradiation,sealevelpressure_lag7,sealevelpressure_lag1,sealevelpressure,precip_roll_std_7,cloudcover_roll_std_84,precip_roll_std_56,humidity_roll_std_56,precip_roll_mean_56,windspeed_roll_mean_84,sealevelpressure_lag3,dew_lag1,sealevelpressure_roll_std_28,cloudcover_roll_std_56,precip_roll_std_14,icon_clear-day,icon_cloudy,icon_partly-cloudy-day,icon_rain
2015-04-05,0.3127111925800143,0.1303443671228736,0.4211819872878659,0.25477414273861376,0.5868748268837385,0.5812781867114044,-0.05951582010166035,-0.14371401148899648,0.27841979162864355,0.5635983463225247,-0.6791717689310733,-0.058733205114267724,0.8663049491373442,-0.6599967613511433,1.1982656334753259,1.488378591596563,0.27880925857538824,-1.1264194915919086,-0.5474464421733465,-0.8354494768766191,1.5586961345441661,-1.0327100001046614,-1.159802536202403,-0.882813195484824,0.8091567713114696,-1.1296877880832572,0.623373822956521,2.0679857961456074,-0.0813016280889955,-0.37702729948734687,0.0,0.0,1.0,0.0
2015-04-06,0.2700361290005207,0.09420797524914137,0.37034732149524097,0.16325217902032188,0.5152446065682136,0.5228323853677921,-0.08381042597173678,-0.3111679629800779,0.30103247544963024,0.602582465123081,-0.8068030502631719,0.17531938746548223,0.8309819184809479,-0.6599967613511433,-0.30011645277116966,-0.17827957290812818,-0.060353754105640256,-0.5485726264112886,-0.23737167480062524,-0.8354180688803536,1.539547709753166,-1.0320295939601831,-1.3466875114579389,-0.8874236999032213,0.9175231775050335,-1.4118484261265654,0.5875534703775052,2.1501598604545378,-0.28039101642346154,-0.37678863541964847,0.0,0.0,0.0,1.0
2015-04-07,0.23028401498124298,0.08498166243032355,0.32839341056997373,0.09206842946167443,0.4077992760949271,0.1721575773061145,-0.1080707825679556,-0.3111679629800779,0.32301702916448033,0.5830904057228025,-0.8349251969973704,0.3118500664703363,0.8010434961563059,-0.6599967613511433,-0.297179501704962,-0.7706692520420237,-0.32885780581145385,-0.23850845485096722,0.17136324582707826,-0.8354601952638282,1.5454816953769859,-1.0321276015362282,-1.4740768367650783,-0.8869645236501695,0.938725300455949,-1.1296877880832572,0.5159127652194726,2.1458638400780274,-0.34458634864611165,-0.3738488782946993,0.0,0.0,0.0,1.0
2015-04-08,0.2016391092909194,0.12957550772131615,0.3069571057176543,0.008455771249910945,-0.9889900200578021,0.01630210705647996,-0.13228970102307533,-0.3111679629800779,0.3453156479323967,0.5246142275219684,-0.7592117250206927,0.3508588319002945,0.7775666038297976,-0.6599967613511433,-1.425614840363202,-1.374624022525605,-0.6538890262974523,0.17021249856948184,0.8478900110039391,-0.8057496558626819,1.4156605457374485,-1.0327431381297378,-1.4817549936183758,-0.8831177511628686,1.0258895836985975,-0.5512584800944719,0.4084517074824249,2.0856809582693603,-0.4175359333494801,-0.8282249111736465,0.0,0.0,0.0,1.0
2015-04-09,0.19228567069813943,0.21338118249228907,0.30266984474721376,-0.04803926808238063,-0.8278220243478718,-1.0552042509097566,-0.1564600047488713,-0.3111679629800779,0.3673002016472468,0.17375715831696018,-0.5299080670341801,0.5654070417650657,0.7637820065004387,-0.6599967613511433,-0.668989115398069,-0.6498782979453076,-1.1343699609289106,0.8467161456101975,0.7492298577489729,-0.5568569926628911,1.370441865072433,-1.0248545831949725,-1.4153882954976482,-0.8663859307582987,1.1059864926242742,-0.24088177824684234,-0.9885420430992011,2.037321332291474,-0.4175359333494801,-0.8180598251161129,0.0,0.0,0.0,1.0
2015-04-10,0.1753325632487536,0.2695079188067902,0.29777011792381974,-0.11244361292114663,-0.971082464978921,-1.3474332576278212,-0.18057453156271105,-0.3111679629800779,0.38959882041516325,0.017820683114734226,-0.2421968735228083,0.6044158071950239,0.7517204838373035,-0.6599967613511433,-1.423248496932715,-1.2821032917281203,-1.4170058048297705,0.7480593637500857,1.0029273946903077,-0.5584980492676793,1.2111251787854653,-1.0250553841273735,-1.5857247863315327,-0.8654488363643157,1.141323364209131,0.16825114691596757,-0.8273504564936288,1.9479625221882608,-0.5362176658819514,-0.8352608991545843,0.0,0.0,0.0,1.0
2015-04-11,0.19345485052225553,0.3141017640977828,0.30634463986472027,-0.1395612318006365,-0.7740993591112285,-1.4643248603150472,-0.20462613580986613,-0.3111679629800779,0.41158337413001334,-1.0542425839005682,0.1277175181346796,0.5849114244800444,0.7413820358402688,-0.6599967613511433,-0.6642564285370947,-0.8966002467386005,-1.1343699609289106,1.001748231390366,1.0593046251217102,-0.5389749412162284,1.0565363319042407,-1.0236563292529415,-1.6038563692191596,-0.8490918537173392,1.1703781252900154,0.8454366782199011,-0.9706318668096932,2.022964380831778,-0.5848230493756947,-0.8113119697384378,0.0,0.0,0.0,1.0
2015-04-12,0.2209305763884816,0.33486096794014586,0.32288121789366525,-0.11470341449442248,-0.6308389184801793,-0.9383126482225306,-0.2286076904809214,-0.3111679629800779,0.43325386279179307,-1.3466234749047414,0.4630200368885306,0.5263982763351075,0.7316897408430785,-0.6599967613511433,1.2354977817060764,0.9589544098109557,-0.5549664809321448,1.058123535310423,1.3411907772787381,-0.5402301447137765,0.8570217184041524,-1.041047346081613,-1.6435853446148811,-0.8892182356676992,1.156243376656074,0.7466804549047368,-0.773619927625105,2.1209275518698534,-0.5926335690126552,-0.8106999676477813,0.0,0.0,1.0,0.0
2015-04-13,0.27178989873665765,0.3756105162232778,0.34094896055491597,-0.029960855496030066,-1.006897575136683,-0.314890767223993,-0.25251208932366376,-0.4737020684192803,0.45492435145357085,-1.4635758313064111,0.752894472456382,0.17531938746548223,0.726520516844592,-0.6599967613511433,1.6207754138599346,1.9715424079834283,-0.24406705264120876,1.340000054910724,1.2143420088080787,-0.5402301447137765,0.805013041422072,-1.0403419824763225,-1.4732040297257836,-0.8942879163391482,1.1774454996069872,1.000625029143724,-0.6303385173090407,2.2865902918854393,-0.39340665690768956,-0.8106920601128769,1.0,0.0,0.0,0.0
2015-04-14,0.3249875807330287,0.40636489228603445,0.35258581176046694,0.07173021530204803,-1.1322504606888513,-0.21748109831797152,-0.2763322489488172,-0.4737020684192803,0.47690890516842094,-0.9372902274988986,0.9757084042734734,0.019284325745648697,0.7211359085128173,-0.6599967613511433,1.6266493159923499,2.067918169230808,0.1657549210150508,1.2131556210905918,0.8337957033960846,-0.5389991122057894,0.9151605215457069,-1.040242026999466,-1.1783965194865433,-0.8947564635361397,1.1774454996069872,1.0570571567523823,-1.006452219388709,2.3887996865407306,0.07603555914868057,-0.8103216510319398,1.0,0.0,0.0,0.0
2015-04-15,0.38636952149808224,0.38560568844367143,0.3590167032161472,0.1643820798069868,-0.5054860329280114,-0.2954088334427891,-0.30006111092900334,-0.4737020684192803,0.49826532877713037,-0.31354432668999543,1.0773807809278528,-1.0534567235782057,0.714243609848148,-0.6599967613511433,1.6323553923495528,1.8301912914872709,0.8440809463771078,0.8326223196301792,0.35458924472914005,-0.5315603258128826,0.9628494827490616,-1.0401422257943316,-0.8514209047719982,-0.8952250107331313,1.2787445314835792,1.3392177947956907,-1.1318234534152654,2.3033676278067707,0.3211683007241406,-0.8099551945744259,0.0,0.0,1.0,0.0
2015-04-16,0.4296291749896152,0.3202526393103341,0.35319827761338146,0.24460503565879155,-0.0757047110348636,-0.17851723075556306,-0.32369164389030647,-0.4737020684192803,0.5199358174389102,-0.21608402968860432,1.0016673089511752,-1.3460224643028935,0.6957205571868585,-0.6599967613511433,0.11093082716646982,0.2701889694296801,0.7451584010118004,0.35343223630967097,0.3686835523369947,-0.6679096776230208,0.8782499731988823,-1.0399503290427128,-0.7517148609424017,-0.8961621051271146,1.3800435633601738,1.212245507676205,-0.5049672832824846,2.157114081215015,0.45171443849727794,-0.8099551945744259,0.0,0.0,1.0,0.0
2015-04-17,0.45652031094380185,0.2556684495785543,0.3473798520106157,0.36437451904318424,0.1750010600694721,-0.19799916453676764,-0.34721684559582167,-0.4737020684192803,0.5412922410476196,-0.2940522672897177,0.9432597734263332,-1.4630487605927687,0.6819359598575201,-0.6599967613511433,1.2614772117088717,1.1093005973568684,0.9995306605225839,0.3675260622896892,-0.49106921174194407,-0.666586026357768,0.6178210899042025,-1.039416263530797,-0.7582576116944579,-0.8993857098424167,1.4036014777500758,0.8313286463177325,-0.07512305233429165,2.0961824197461207,0.4505840178125272,-0.8099551945744259,0.0,0.0,1.0,0.0
2015-04-18,0.42845999516551775,0.15571672737463638,0.32839341056997373,0.4378180701751435,0.5689672718048571,0.09422984218129689,-0.3706297450205683,-0.4737020684192803,0.562648664656329,-0.17709991088804802,0.7139561154398205,-0.9364304272883305,0.664274444529322,-0.6599967613511433,1.6495575343087676,1.557769139694677,1.0560578293027527,-0.49219732249123155,-0.8434269019382291,-0.8372908434964603,0.43808504839099127,-1.03940609906601,-0.7481496742544929,-0.8994325645621158,1.4106688520670476,0.35165556164411155,0.17561941571882045,2.19546992034475,0.4436715213639551,-0.809592671163328,0.0,0.0,1.0,0.0
2015-04-19,0.36532428466434586,0.06883561499737859,0.30756957157060777,0.4604160859080457,0.7659503776725499,0.4838685178053829,-0.3939234044171548,-0.4737020684192803,0.5840050882650405,-0.19659197028832653,0.4219184378154898,-0.3122901804089971,0.6448898545349412,-0.6599967613511433,1.6552636106659715,1.741525591139681,1.3386936732036125,-0.8445429719916077,-0.8716155171539384,-0.8418121213739311,0.2813873615539426,-1.0392168718633243,-0.7453393976496685,-0.900369658956099,1.3611972318482473,0.3657635935462802,0.5696432940879969,2.369126272200701,0.4401892220616314,-0.809592671163328,0.0,0.0,1.0,0.0
2015-04-20,0.3045269338113504,0.005789144068750347,0.28398963623302903,0.43442836781522076,0.6585050471992628,0.717651723179835,-0.41709092137158443,-0.6289462145543686,0.6047333817676114,0.09578892071584685,0.08228943494866264,-0.21476826683410125,0.6216283465417006,-0.6599967613511433,1.2767325746756293,1.3470274751004057,1.2115075434482288,-0.8727306239516441,-0.8152382867225199,-0.8418121213739311,0.303752344268324,-1.0391169862601386,-0.7538865492545018,-0.9008475770970304,1.3242898326373962,-0.4948263524858134,0.7666552332725853,2.532267837023198,0.4740789814482399,-0.809592671163328,0.0,0.0,0.0,1.0
2015-04-21,0.24372958295837352,-0.03572926361593905,0.26561566064534053,0.38810243556275137,-0.3980407024547243,0.9124710609918781,-0.44012543084858635,-0.6289462145543686,0.6257757403232524,0.4856301087214113,-0.22921742118394878,-0.29278579769401836,0.5985822228817277,-0.6599967613511433,0.512529515959681,0.2920341419790861,0.8299491541820616,-0.8163553200315712,0.0022315545328550177,-0.8372908434964603,0.3425958981551063,-1.039209908856205,-0.7109093598284916,-0.9004024572598883,1.3541298575312755,-0.8475271500399488,0.6591941755355369,2.6516899542723724,0.5350565663646882,-0.8095994265868325,0.0,0.0,1.0,0.0
2015-04-22,0.19345485052223693,-0.018045497379860838,0.2695966886893433,0.37454362612300646,-0.3264104821392,0.3085311137745445,-0.4630201072258778,-0.6289462145543686,0.6465040338258233,0.7195348215247506,-0.3568487025160474,-0.17575950140414304,0.5912591555505231,-0.6599967613511433,-1.409520348520385,-1.334788707876688,0.3494682195506032,0.0010865868092949156,0.5660038588469111,-0.8372908434964603,0.34214229678918734,-1.0392078767002397,-0.5051100994912275,-0.9004118282038283,1.3242898326373962,-0.8757432138442861,-0.3975062255454362,2.5282035726770142,0.5345915149435329,-0.8081346224060472,0.0,0.0,0.0,1.0
2015-04-23,0.1525335566788803,0.048076411155033895,0.28980806183581426,0.3519456103901042,-0.3980407024547243,-0.5097101050360361,-0.48576816631674047,-0.6289462145543686,0.6669182622753258,0.9144554155275328,-0.32440007166890716,-0.1952638841191225,0.5947053048828475,-0.6599967613511433,-1.4084294809815079,-1.3013784439775964,0.36360001174564943,0.5648396260098966,0.8619843186117938,-0.2990445455945826,0.3511482394469526,-1.001655934111707,-0.5262261866042963,-0.8450248640474521,1.26618031047563,-0.8193110862356116,-0.32586552038740435,2.300349579165629,0.5437744370646379,-0.6500989742845502,0.0,0.0,0.0,1.0
2015-04-24,0.12388865098853812,0.15648558677623053,0.31430669595274524,0.3609848166832615,-0.34431803721808074,-0.6071197739420575,-0.5083628673803225,-0.6289462145543686,0.6873324907248283,0.3102015741189076,-0.24868659969224668,0.09730185660556512,0.5983668385484395,-0.6599967613511433,-1.407338613442631,-1.2512630481289588,-0.4984393121519761,0.8608099715902158,0.8619843186117938,-0.3012395069163043,0.3546578737656608,-1.001954942123981,-0.5283157401994917,-0.8435770532087481,1.1860834015499508,-0.0010452359100238476,-0.3975062255454362,2.101427867565738,0.5554864712313385,-0.650376352085196,0.0,0.0,0.0,1.0
2015-04-25,0.10401259397889925,0.28027195042875963,0.3369679325109132,0.34968580881682837,-0.3264104821392,-0.27592689966158457,-0.5307975151190656,-0.6289462145543686,0.7077467191743309,-0.5084649206927777,-0.04101536227049425,0.4873895109051486,0.5944899205495592,-0.6599967613511433,0.1410387712394765,-0.2438150905563465,-0.8517341170280508,0.8608099715902158,0.81970139578823,-0.30158329492709307,0.3420466401891699,-1.0008912099698517,-0.4906633773324289,-0.8243900454919425,1.0706496210394174,0.5632760401765928,-0.343775696676912,1.9700463854474897,0.5454619653720547,-0.6487835029679516,0.0,0.0,0.0,1.0
2015-04-26,0.10693554353913369,0.38637454784522884,0.35074841420170394,0.33047749544383087,-0.0040744907193392965,-0.08110756184954154,-0.5530654616626646,-0.6289462145543686,0.7281609476238333,-0.6059252176941688,0.21424720039373737,0.7214421034848992,0.5807053232202414,-0.6599967613511433,0.5316784369113539,0.6466969433694444,-0.8799977014181433,0.818528493650161,0.6082867816704589,-0.3026080126985796,0.3802055616902509,-1.000893318753019,-0.4167062014102471,-0.8243806745480027,0.9834853377967666,0.8595447101220698,-0.32586552038740435,1.9835019132292666,0.6054014130868641,-0.6487835029679516,0.0,0.0,0.0,1.0
2015-04-27,0.12038111151624561,0.4494210187738571,0.34462375567244197,0.2717226545382814,0.1929086151483535,0.11371177596250147,-0.575160108537977,-0.7746365921553207,0.7479470459671972,-0.27456020788943913,0.4413876163237705,0.916485930634691,0.5602438115595014,-0.6599967613511433,0.5353789952547754,0.6711121362187807,-0.8234705326379584,0.6071211039499353,0.19955186104277145,-0.3065227959891073,0.419433470631844,-1.0017802611590012,-0.39248026372520267,-0.8400160945116121,0.9764179634797971,0.8595447101220698,-0.003482347176259801,2.0140060964755966,0.6604755769402145,-0.6498683294011138,0.0,0.0,0.0,1.0
2015-04-28,0.1309037299331231,0.473255660222505,0.3430925910401557,0.19036979789982977,0.3898917210160457,0.34749498133695295,-0.5970749086242928,-0.7746365921553207,0.767733144310561,-0.0796396138866569,0.5971410443900675,0.3118500664703363,0.5346130759002956,-0.6599967613511433,0.15065518815911613,0.4886406949237414,-0.003826585325471512,0.1984001505295023,-0.1809944443692068,-0.30650199760487046,0.40491388544583573,-1.0015858094175414,-0.4047276841399646,-0.8409766162654447,1.0478769704625077,0.8172206144155638,0.19352959200832873,2.0108200059602472,0.6417389377953715,-0.6501794347572732,0.0,0.0,0.0,1.0
2015-04-29,0.136749629053592,0.45403417518329353,0.3443175227459847,0.10901694126134212,0.5510597167259763,0.44490465024297443,-0.6188033680933858,-0.7746365921553207,0.7875192426539249,0.11528098011612535,0.5690188976558691,-0.5073340075587889,0.5055361909087038,-0.6599967613511433,0.9317331285726164,0.7353626437170341,0.561445102476248,-0.18213315093089422,-0.23737167480062524,-0.3075469426961018,0.40843274072737984,-1.0008242453556024,-0.40615869145174943,-0.84848274236125,1.147605474713108,0.6056001358830826,0.3905415311929166,1.9960823249546435,0.6552835503429129,-0.6504926558829556,0.0,0.0,0.0,1.0
2015-04-30,0.1537027365029778,0.39483200126248924,0.3366616995844365,0.06156110822224381,0.6585050471992628,0.6397239880550175,-0.6403390483337769,-0.7746365921553207,0.8066772108911502,0.3491856929194639,0.44571410043671217,-0.6048559211336847,0.4764593059171736,-0.6599967613511433,0.9358280774877856,0.6492669636693748,0.8582127385721541,-0.23850845485096722,-0.3924090584869778,-0.666726936888352,0.3927408092239866,-1.0010769522958816,-0.4045507278260935,-0.8470583588823956,1.0957780630553162,0.19646721072028878,0.5517331177984892,1.9300933427196705,0.6363901517992979,-0.6518500242322603,0.0,0.0,0.0,1.0
2015-05-01,0.18410141192947554,0.33255438973545515,0.3250248483788855,0.0005464657434185379,0.8375805979880743,0.6981697893986305,-0.6616755678586334,-0.7746365921553207,0.8261492441814438,0.446645989920855,0.25318555741031595,-0.2732814149790389,0.4391978162613064,-1.1745922807132871,1.719960447010142,1.5140787945958643,0.8582127385721541,-0.3935405406311199,-0.7870496715068267,-0.6658775622814578,0.3916942096464072,-1.0008989111079638,-0.4637394630827094,-0.8480235661081984,1.1240475603232012,-0.18444965063816784,0.6591941755355369,1.7374413664517858,0.6156132132908191,-0.6524779964088275,0.0,0.0,0.0,1.0
2015-05-02,0.20982336805956467,0.23490924573619124,0.300526214261974,-0.0231814507761486,0.8554881530669556,0.854025259648265,-0.6828066041967392,-0.7746365921553207,0.8449931473656007,0.6415665839236373,8.623680254656965e-05,-0.07823758782924717,0.3989209459396708,-1.1745922807132871,1.7249952202664973,1.772365834738843,0.8158173619870154,-0.7881676680715507,-0.8575212095460837,-0.71752124682386,0.3401572667046553,-1.000381540645364,-0.5318463007251748,-0.8397630790252366,1.2112118435658519,-0.24088177824684234,0.8382959384306172,1.4990663537523587,0.6523303829730028,-0.6517680318056243,0.0,0.0,1.0,0.0
2015-05-03,0.2209305763884816,0.1303443671228736,0.2695966886893433,-0.02431135156279551,0.8554881530669556,0.990398796116695,-0.7037258957659827,-0.7746365921553207,0.864151115602826,0.7000427621244721,-0.25733956791814727,0.11680623932054457,0.3633825309499863,-1.1745922807132871,1.3391134153218762,1.5796143122440829,0.6038404790613706,-0.8586367979716258,-0.7729553638989721,-0.7164458879311499,0.36920303982034,-0.9996283652713184,-0.5835568002833701,-0.8445610023224305,1.312510875442444,-0.3960701291706491,0.8562061147201255,1.3997069054642877,0.6592515841445942,-0.6517680318056243,0.0,0.0,1.0,0.0
2015-05-04,0.21157713779573883,0.015015456887586529,0.24234195823423857,-0.016402046056285122,0.8733957081458363,0.9514349285542866,-0.7244272437287964,-0.9086487074505551,0.8826809537339125,0.855979237326698,-0.4693372894528242,0.3508588319002945,0.3241825822946686,-1.1745922807132871,0.9520736125282933,1.3521675157002664,0.1940185054051271,-0.7740738420915324,-0.6179179802126035,-0.713608185178724,0.26301508799422035,-0.9990449756839929,-0.6609138195494626,-0.8478548891172814,1.378473035734177,-0.7910950224312904,0.8562061147201255,1.46034451574624,0.6328987272256581,-0.6517680318056243,0.0,0.0,0.0,1.0
2015-05-05,0.19579321017043191,-0.08493626531633137,0.21324983022039035,-0.0005834350432463564,0.8554881530669556,1.048844597460308,-0.7449045138290079,-0.9086487074505551,0.9012107918649992,0.9924236531286454,-0.594805328728495,0.44838074547519036,0.28885955163825183,-1.1745922807132871,-0.611928351826038,-0.5869128005970193,-0.18753988386102394,-0.6190417563113637,-0.8575212095460837,-0.5395757681461111,0.23674200850308239,-0.9908762017078951,-0.7577455814946054,-0.8273746911367789,1.4640667913508336,-0.8616351819421174,0.8741162910096332,1.5324921579201727,0.6050032813008683,-0.6227986912315578,0.0,0.0,0.0,1.0
2015-05-06,0.15311814659093836,-0.17719939350458305,0.1758894131920404,-0.06950738302861799,0.8913032632247178,0.854025259648265,-0.7651516382095507,-0.9086487074505551,0.9194265649430174,0.9534395343280891,-0.698640947439354,0.6434245726249821,0.25805959198051837,-1.1745922807132871,0.5674505008977611,1.045050089858615,-0.24406705264120876,-0.8586367979716258,-1.0689358236638549,-0.5246675989656547,0.2160524461587497,-0.9920090520550848,-0.8438966584375213,-0.8301016358232699,1.5441637002765103,-0.7769869905291217,0.8562061147201255,1.6886256416306236,0.6006669697531013,-0.6219035110969772,0.0,0.0,0.0,1.0
2015-05-07,0.07361391855242012,-0.25485419306300466,0.12934200836987544,-0.2005758742794798,0.9271183733824799,1.068326531241512,-0.7851626172105013,-0.9086487074505551,0.9373282729679654,1.0508998313294804,-0.8262722287714698,0.7019377207699198,0.2257519419898905,-1.1745922807132871,0.1778429637434366,0.18537829953198579,-0.39951676678666875,-1.0700441876718516,-0.8434269019382291,-0.533038795882223,0.20121518963672924,-0.9978931615418154,-0.9154172329685253,-0.8511440904401624,1.551231074593482,-0.6217986396052989,0.8920264672991414,1.8109094518202393,0.5802214009608934,-0.7824025184861073,0.0,0.0,0.0,1.0
